17,"Population ages 15-64, female",19089267.0,19196494.0,19316362.0,19444590.0,19584030.0,19732342.0,19892184.0,20076946.0,20273434.0,20455730.0,20605009.0,20721185.0,20826998.0,20903329.0,20924842.0,20941812.0,20992426.0,21063554.0,21131286.0,21185068.0,21234546.0,21286998.0,21321302.0,21275279.0,21229171.0
18,"Population ages 10-14, female (% of female population)",6.12977790218162,6.19441440859841,6.2419170781069,6.2821310689047,6.29439841130315,6.26361056654286,6.20686081298775,6.12081664207266,6.01270160295597,5.91297858721383,5.82568625795573,5.73834619238434,5.63913552976328,5.52291108046599,5.39889328546623,5.30315678690867,5.26023594029598,5.27133054078413,5.3362531447876,5.44912480300214,5.58113607938514,5.6966069167918,5.8039822529892104,5.90476077452053,5.96899330477929
19,"Population ages 0-14, total",11288034.0,11270492.0,11223632.0,11155575.0,11079119.0,11005113.0,10954956.0,10917975.0,10889920.0,10894833.0,10934191.0,10989570.0,11064380.0,11152171.0,11238069.0,11322908.0,11416760.0,11539391.0,11679120.0,11808720.0,11901953.0,11946384.0,11932645.0,11837655.0,11697710.0
20,"Population ages 0-14, female",5505312.0,5497139.0,5474888.0,5442001.0,5404234.0,5367611.0,5343298.0,5326245.0,5313439.0,5315586.0,5334455.0,5361747.0,5398619.0,5441978.0,5483844.0,5524338.0,5569324.0,5628486.0,5695589.0,5757733.0,5802165.0,5822704.0,5814835.0,5767383.0,5698884.0
21,Refugee population by country or territory of asylum,121715.0,148921.0,186247.0,233389.0,260687.0,276482.0,298826.0,303163.0,301537.0,299701.0,292081.0,269355.0,238133.0,193494.0,149790.0,126036.0,117226.0,123051.0,118973.0,121821.0,126708.0,133083.0,132304.0,137078.0,328989.0
22,Price level ratio of PPP conversion factor (GDP) to market exchange rate,1.1935555466238932,1.174356381410192,1.0658846046674078,0.99984740626642,1.0339521499547883,1.1361212136055088,1.2593558899996338,1.2865838987390879,1.28159905793457,1.4189459853333013,1.2899531910297743,1.1061609152105294,1.0851381534621498,1.1312382711865405,1.1083442656705074,1.0869014354361421,1.1492676498062475,1.0580639883581806,0.9297474445931744,0.881108810028343,0.9174637763981576,0.867279648972031,0.8789325282751814,0.9306706435833866,0.8397122632791536
23,Terms of trade adjustment (constant LCU),-39778916709.395874,-35100542152.365906,-42101769260.54651,-37363335045.27374,-29631411711.557495,-23847350552.509705,-21112058166.950012,-19325202937.479614,-22187150725.502075,-25060526927.528137,-39074347840.92395,-22473400654.461853,-21867519828.145325,-30240369844.595947,-27933576130.699036,-19081500591.019592,-10997791491.960266,0.0,-330201949.3422241,-8281889758.139404,-8346432511.545898,-4761418869.405151,4754875731.889038,-4199814611.1431274,-21570611976.108765
24,Taxes less subsidies on products (constant LCU),160307629000.0,163031021000.0,168875333000.0,173373239000.0,180093226000.0,185688272000.0,192944783000.0,193784318000.0,195831263000.0,200653493000.0,196823694000.0,187773210000.0,189187261000.0,189996217000.0,188916683000.0,193849182000.0,199366391000.0,207569000000.0,210154323000.0,214158330000.0,219404034000.0,220717081000.0,187834368000.0,197160990000.0,205859351000.0
25,Gross savings (current LCU),174053543528.2743,165885226489.2108,181320737300.30432,186868034599.30832,193375278976.9291,202137392760.16437,202867933570.18387,221755050300.15283,222440857983.68393,227976866630.34293,215370273405.79773,183585303446.38998,215196083352.2062,234152526513.31223,215691629305.23846,208542304492.54352,232133054656.87695,243924620268.28403,248937845320.18054,307378830725.4175,302687687401.0939,345494913407.9407,296543218387.98816,365119500691.99243,392562720783.83405
26,"GNI per capita, Atlas method (current US$)",26920.0,28110.0,29390.0,29010.0,29140.0,32250.0,37810.0,42700.0,44800.0,47360.0,48430.0,44170.0,41900.0,41180.0,41810.0,42800.0,44590.0,44480.0,43150.0,41740.0,42180.0,43380.0,38590.0,44790.0,48890.0
27,GNI (current US$),1663855955126.3413,1683532847209.2239,1670500064933.6738,1657543672758.4197,1806308232625.7585,2080065635599.9658,2442813724413.1973,2571049609241.2417,2699192252493.1597,3064611505921.035,2892901903380.954,2397220472274.5454,2492429665850.705,2677578367416.493,2681210131121.1455,2736879622207.806,3010427530738.9355,2871047254146.3833,2636540825081.8994,2654594464504.783,2838922264241.218,2855883547433.1216,2643852716859.4644,3117696729240.2163,3088329472400.4917
28,Gross domestic savings (current LCU),177084000000.0,177347000000.0,188292000000.0,187439000000.0,188805000000.0,198323000000.0,202839000000.0,219883000000.0,240547000000.0,255604000000.0,250399000000.0,211763000000.0,234566000000.0,247950000000.0,252490000000.0,265944000000.0,289286000000.0,309519000000.0,319582000000.0,352272000000.0,357521000000.0,372728000000.0,371597000000.0,386490000000.0,399904000000.0
29,"GDP per capita, PPP (constant 2017 international $)",36486.05777178535,37460.66875688275,38854.72752023191,39540.47564655408,40070.651174929706,41130.11366667464,41855.788760112264,42678.59813720475,43281.317978854226,44046.50346735549,43633.75338594211,41351.69288796164,42025.83880409698,42143.86385162509,42458.037362192954,42942.14940848607,43990.99672198555,44688.24495326089,45311.131530285245,46104.05539699083,46606.87726994662,47088.205526678226,41741.0214460528,44949.09303522898,46831.085434041546
30,GDP per capita (constant 2015 US$),36798.6217253133,37781.58187941544,39187.58308174357,39879.20578478292,40413.9231510367,41482.46170649633,42214.35341773356,43044.21152981169,43652.09467240625,44423.83525115498,44007.549276714395,41705.939123468335,42385.86022403495,42504.89635299314,42821.76128380628,43310.02055740705,44367.85299791053,45071.07432348728,45699.29696318884,46499.01354562641,47006.14292676832,47491.59456300587,42098.602930165966,45334.15700444332,47232.27180782921
31,"GDP, PPP (constant 2017 international $)",2133965205432.556,2198284420663.034,2288252584451.443,2337619990488.7407,2379013754097.4893,2453311621951.728,2510841079841.682,2577838797876.5205,2633530564422.107,2701040079156.279,2696871177356.157,2575229191247.779,2637809137809.1147,2665970676055.8193,2704586108449.724,2753805880474.183,2841919479550.734,2909929545102.1807,2972935520334.5425,3045581294798.0063,3097509096126.433,3147202702424.273,2800039227021.6865,3012771394507.168,3136343870179.3096
32,GDP (constant 2015 US$),2152246177454.0623,2217116394065.0127,2307855285267.7466,2357645605496.0747,2399393975746.2383,2474328328787.7915,2532350622459.4263,2599922287719.731,2656091147154.8623,2724178993507.047,2719974378108.14,2597290325456.6772,2660406373660.7593,2688809162463.686,2727755400457.1357,2777396821941.011,2866265260991.2095,2934857946213.4746,2998403672734.8823,3071671779449.625,3124044429026.1895,3174163743964.4824,2824026234231.549,3038580807626.919,3163211887705.843
33,GDP deflator: linked series (base year varies by country),70.9374241045477,71.9506252132058,72.8945941116047,74.2180656205319,75.8679103752604,77.7788209483541,79.842482056245,82.246434928284,84.717256690012,86.6913144954835,89.5745077173531,91.284779439674,92.5933644470152,94.5602434007533,95.9562367587084,98.039721917447,99.2924704892535,100.0,101.878609518208,103.703422726442,105.505635647585,107.735406291823,114.127506118352,114.146421611101,120.322572400173
34,"Services, value added (annual % growth)",2.7944921783705183,2.415041659170697,5.080510416193334,2.188296818231848,1.5615787250726925,3.7659956078406367,3.2168958793327818,4.101613572745947,2.228708136470175,4.0015925603429565,0.7347940462257583,-3.257301509743371,2.8638749795848213,2.053881443594662,2.377874768656099,1.4653693268602552,3.162555143112982,1.7142570268396753,2.9731095778047205,2.8275568416768095,1.6830337659535104,1.5334788544550975,-12.447069237656521,7.53318864555024,5.326227744435414
35,"Industry (including construction), value added (constant LCU)",324059129000.0,340331082000.0,345251575000.0,351759648000.0,354804243000.0,360147955000.0,358280184000.0,355125156000.0,364355724000.0,358522501000.0,347873012000.0,317234863000.0,324309181000.0,314408126000.0,313232861000.0,322285031000.0,329970097000.0,345661000000.0,345588678000.0,349591170000.0,355864501000.0,363299326000.0,351887389000.0,384567616000.0,382738662000.0
36,"Industry (including construction), value added (current US$)",379415448838.4632,380181858514.97205,376240579889.22205,355962312226.9328,379198369361.5833,427960439040.1202,489966677652.0561,515241561338.06494,544447579210.77454,609082147514.031,583475537315.0448,448556409464.71765,468295229257.7839,488513140849.46625,494102342331.01306,517416598088.35895,556964783399.9833,528093174769.6228,472000719835.4958,475575404509.1711,511173140793.0861,504677347458.3047,459555377603.97394,540239221914.8741,548451940035.6578
37,"Manufacturing, value added (constant 2015 US$)",203993224761.0691,213461848713.85834,222836155309.05038,227034772652.62524,234270717521.9293,240954019356.2672,245899808616.44962,250276745120.04764,265948239813.96277,266587833262.35608,268658402907.43646,244661888523.68112,248329966720.35526,245313270304.96857,250959075094.6265,260538229182.18668,268605349298.30194,270580128808.0622,268928093869.61096,272183531526.10306,283870099146.2598,287219854160.34906,287542598731.65814,316527641957.3369,304357696160.7446
38,"Agriculture, forestry, and fishing, value added (annual % growth)",15.826681585108872,13.494583756768492,9.50009665723583,0.627499368393984,23.596928042759018,-3.9558300464884155,-10.475827701818147,8.980354092888248,-2.4112430710727466,-11.074683730426841,24.656060813301934,-6.636367811070272,-15.69188601164673,27.03446612032623,-15.611027796682336,-1.5643718003577476,41.59791932124253,-13.689050743728856,-10.125769103539525,4.577794234454146,-12.489608527448269,16.898492031628365,-3.488282380586412,6.187303026530259,3.288376548615446
39,Broad money to total reserves ratio,38.11357071664039,32.6799454287588,30.775396720912642,34.23208038314299,32.28443622962138,37.66351620307805,42.06223430211763,49.97022071608837,53.459391839412284,55.29257641166851,71.78813141437303,49.570980836470895,41.44279997593049,36.69146944102835,34.14407984188179,34.03855806704375,33.30968507953129,26.5078579366292,27.956011369297094,25.8126121970242,24.616708755709176,23.109392250909995,24.547343273062037,26.795214357738743,28.70895714804724
40,Monetary Sector credit to private sector (% GDP),102.43664229690812,105.37116314705742,114.66957515962959,119.88067994792735,124.86070255095403,129.50610276460196,137.05150292424173,143.0320445999444,154.01772225982916,170.23467581666873,191.0385223394202,192.0563618259236,184.1569269663932,170.20028116266508,160.801493643101,149.4723659818571,135.4894270214035,130.55797038830858,131.82822770736712,133.10845809704327,133.65419646706005,132.30118819772437,146.61584172120322,139.30472732910883,130.66828620950707
41,Claims on central government (annual growth as % of broad money),-1.7617833120119868,0.3081833075208365,-2.4091180966305576,0.5972235090645172,0.9679281778490426,-0.6408621187727748,0.6453737190035596,-0.14416459141106874,-1.1409993096412718,-0.43734765633426087,0.4618723641634727,7.912913540690414,2.921250649706292,3.983370629031576,3.689316145817044,0.2508798499627991,1.9866735862233496,-0.25508730971223764,3.2483262218434614,-0.35471540620998937,-0.6414326419707223,0.8396002286309046,9.354232034775304,2.4492085670667945,-6.935446991354779
42,"Total reserves (includes gold, current US$)",38829795838.1208,46188288221.5174,50939389681.351,47417467709.4427,54959281998.9798,56349681040.0797,62138194998.7523,59135108205.007,63823577313.6433,77715465906.5662,64785716443.2506,79453490100.2467,98025460114.4246,109733899591.288,117156976864.591,118750193779.676,124487425221.296,148109299505.898,134931850848.279,150857673778.943,172657749536.315,173569199262.767,180054101389.553,194181397315.029,176409966646.608
43,Population in the largest city (% of urban population),15.620038630887354,15.662561075243017,15.701402200552419,15.727704683433979,15.697015739182273,15.660767752101687,15.609207120391158,15.540243280121677,15.464806621984867,15.537645558547572,15.610439866188438,15.688652718886543,15.764029260257287,15.840906154434137,15.908837741242648,15.98107675706229,16.043811048451463,16.098345355820513,16.159315004323517,16.233999486957423,16.321559190769747,16.413061123102224,16.53072549150041,16.710918869330694,16.879244137174254
44,Travel services (% of commercial service exports),21.395328190250623,17.248757227267443,16.588015324976343,15.078157174143152,15.413590965804696,14.225948241985073,14.116437614465063,13.668213627273312,13.99237715209616,13.354831137142181,12.38152925980162,12.84297382627483,12.86956365336042,12.457818671874321,12.99267006245005,13.76143502703493,14.459376792500784,14.715568955113136,14.406786018910472,14.229689908335505,13.101836027713532,13.74040982253344,6.768188064866496,7.292731508750136,13.772987476849327
45,Commercial service exports (current US$),110721079717.17262,139177970609.20728,142081724597.21918,143994292524.9737,153810494063.83798,183165409793.58176,227490111809.92303,250598451545.2078,287012441670.8054,336729099008.7562,334931267753.8399,288656837109.076,299672320446.5907,343094636636.45544,349415516663.4412,366951467660.90625,392464756332.2417,379454584996.92035,368062806842.87585,385895376638.7458,427748319114.0412,425240684060.0878,394019205549.7328,451937992744.9559,490721952714.5032
46,Ores and metals exports (% of merchandise exports),2.062611805058028,1.8387809470454153,2.2208522819958145,2.209068399257806,2.049083532357469,2.2291840462818096,2.7430582247528488,2.839724956124438,3.091073554995397,4.010101288327811,4.275864991653979,3.0202969324540945,3.777548070117455,4.379280982399283,3.717029858583181,3.2510502796038336,3.510674729628626,3.344718185655604,3.3036740094028634,3.7609153777983613,3.8049306122203896,3.876687702183724,6.600537686009576,6.911867802675098,6.3801066161839
47,Fuel exports (% of merchandise exports),4.1410327619278515,5.549401638153227,8.313633996672271,8.027285954729917,8.090481223858777,8.184863156846136,8.741801155196924,9.346675877291132,9.519666168949023,10.283154066958971,12.907975568673027,11.009697743766683,12.37405994589752,12.615387274111853,13.86900447762459,11.422326332709536,10.895300197087627,7.022131066410589,6.256096356600066,7.9690910303282525,9.458733928040594,8.598977305401435,7.064243664018152,8.32935578799489,12.380295345391001
48,Transport services (% of commercial service imports),26.634778279977617,19.04432254037405,19.92443448743219,19.029999630542296,18.231754842037397,17.248868451178957,16.879437532717088,16.92841813843001,16.394780276232257,16.02133544109032,14.783371814473401,13.672000639163956,14.282474760395644,14.736182844194804,14.257727174701696,14.106525980440354,13.981953992695239,14.171550417456153,13.013276190965712,12.35118347786865,12.013350832801963,11.973640335745852,8.760173911452139,7.941261100401233,11.045933409976461
49,Urban population growth (annual %),0.3678385110251781,0.40850566528277277,0.43361566105197613,0.512040255282785,0.7985010152836943,0.8343597531411671,0.9337973341736204,1.0451336765154104,1.0897954746412943,1.1271899550309774,1.1318691961886218,1.0951052678930226,1.1177710853051193,1.1105991711088403,1.0221455201881071,0.9930322732438243,1.0562851502988524,1.1087479828539097,1.0720516208765303,0.9889588915897911,0.9121610824417962,0.8682308868767964,0.6653624930505612,0.21440609155217394,0.20997558661724694
50,"Population, female (% of total population)",51.328476737037,51.3030534114984,51.2752471565739,51.2465271112091,51.2145524717175,51.1782981867215,51.1409413960975,51.1039287877179,51.0674251731391,51.0307231999856,50.9915470874994,50.9544854715308,50.9197946801786,50.8852523392007,50.8487592927532,50.8111662014189,50.7766972124898,50.7422088469885,50.7085310512253,50.6780826898389,50.6498510461511,50.6248530687027,50.6074592830835,50.5973963927638,50.5836190337824
51,Age dependency ratio (% of working-age population),54.01072187161061,53.70104177320803,53.31955069630763,52.91583819552519,52.49274047175278,52.0662512637754,51.6995315787802,51.31580747141453,50.928305976468145,50.73338853611432,50.80203819315003,51.06600454006246,51.44819841003236,52.03823148474903,52.89336021911152,53.744960569337266,54.44889525151084,55.08657165014335,55.70103119229801,56.29770300165147,56.81475123177159,57.24454908541647,57.50725822029887,57.67227352754652,57.81982761546032
52,"Population ages 75-79, male (% of male population)",2.81814165307053,2.87852263291853,2.87385270385433,2.84482396550294,2.82435412113138,2.82006275177016,2.82833541565689,2.84146016917199,2.85706569757969,2.8705575824162,2.87548057185541,2.88075363447115,2.89768394259403,2.92508711572064,2.96631698572904,3.02132025273834,3.07071572527845,3.08714832808017,3.07979033949692,3.09290222924889,3.15417078500279,3.25704086256543,3.37944933513757,3.55476474103816,3.79631918876927
53,Population ages 65 and above (% of total population),15.7694280778532,15.7327383665128,15.7189212612901,15.7350698612144,15.7621181726638,15.7889626752975,15.8182764656366,15.8372945472417,15.8461055823905,15.8912342070793,15.9970359309075,16.1572883797959,16.3429416952955,16.5976344160848,16.952815090638,17.3005623733784,17.5812898743289,17.7986610954152,17.9739585909132,18.143475320509,18.3221361235212,18.530703049907,18.7225119004065,18.9160989404749,19.1698838148618
54,"Population ages 65 and above, female (% of female population)",18.0742130998685,17.9774203867614,17.9023781043598,17.8573056096955,17.8188620315354,17.7768232000836,17.7418013575679,17.7021740291416,17.6553540311445,17.6458875939044,17.6951983843614,17.8038650964836,17.9436687405497,18.1553455596003,18.4684783115894,18.7764316235791,19.0262459726932,19.2163963062499,19.3678081460823,19.5193459069972,19.6819611098504,19.8786254683183,20.0658317975385,20.2600373601146,20.5112552135765
55,"Population ages 60-64, male (% of male population)",4.89460055852757,4.94116082609473,4.94519205601164,4.91446544722714,4.90451356063567,4.95369367407449,5.05345028459332,5.1905727219668,5.40821917495137,5.69700689630045,5.91160658745629,5.99424923383637,6.0035099781901,5.91263132707454,5.70594648478399,5.51225199220349,5.40611902185126,5.35481103516284,5.36151907580195,5.41929721767711,5.49852528375094,5.59196921296488,5.71436770460189,5.84994216811576,5.98270162364609
56,"Population ages 50-54, male (% of male population)",6.78833497583916,6.90767613214937,6.9381238690206,6.85053425252374,6.62325185683473,6.39927028481205,6.26825273949723,6.19575379096776,6.1846431611717,6.22648279176672,6.28778220338514,6.36247358516033,6.46876218590249,6.58898310367223,6.70236800747995,6.80889705986965,6.9156431172358,7.00287401234568,7.04168731047072,7.03847862543421,7.00611654221335,6.93902938005604,6.84905674874768,6.7719775074661,6.68348157663956
57,"Population ages 40-44, male (% of male population)",6.81851833862544,6.91992679650188,7.05835073858294,7.21225634263249,7.35560481720806,7.48678827418966,7.612997437896,7.71222217979154,7.75411645069159,7.74579796822955,7.69829411191709,7.60631585509165,7.48258544596765,7.36734743941109,7.2365075023162,7.05961513837535,6.85837710340514,6.64681010121348,6.41707692139406,6.20665183995251,6.08182183553671,6.06698804785058,6.14487724666271,6.25542874343177,6.36481851935428
58,"Population ages 30-34, male (% of male population)",8.14995094632225,8.06105796954484,7.9358469884354,7.82192519735739,7.69611732787088,7.52002426203076,7.31374871185227,7.09520342357493,6.85718286295993,6.63755605391069,6.50803000012641,6.49702238970136,6.57547828797329,6.67730165464574,6.77064639133883,6.83970527560462,6.85222975356216,6.82450201156586,6.79159935349693,6.77282719217904,6.77928111248813,6.79651629905695,6.82715463806441,6.87840050952831,6.93316329577111
59,"Population ages 20-24, male (% of male population)",6.13928544325323,6.09228725244303,6.15377297179517,6.26018200303304,6.38767447070286,6.50947716690382,6.58194707350302,6.62271506169586,6.661576168118,6.7056151922584,6.75610269351576,6.79540662642339,6.82600782257938,6.86214422301625,6.8809522982034,6.86464398007559,6.82700209618357,6.76155551838835,6.6807840725355,6.61225202418775,6.54791156683475,6.46977754893757,6.36918631915278,6.24060410513865,6.08367591441752
60,"Population ages 15-64, male (% of male population)",66.3471009723842,66.428970040454,66.5450343690797,66.6726461944205,66.8042450895794,66.9359386034917,67.0488910740095,67.1784761379465,67.3126587412768,67.3578562128115,67.283159674902,67.1279068935179,66.9259540757644,66.6374003422296,66.2366373058563,65.8414726102648,65.5207457688826,65.233302686726,64.9585364676442,64.6983752484469,64.4756119542843,64.2950314813502,64.1895206891619,64.1282052169188,64.0770085627086
61,"Population ages 15-19, male (% of male population)",6.39784101587812,6.44676677458027,6.48048616370931,6.52888587444172,6.59248893676227,6.66495730880456,6.71954792837462,6.75772649384921,6.79480221300734,6.80508880480843,6.77075459437558,6.70977915072187,6.61750374897466,6.51009094619838,6.41913738453232,6.33751507688222,6.25090916481415,6.14556478093984,6.01391941899019,5.87369525099535,5.76521609576687,5.71122927377819,5.71910770236503,5.79196737767267,5.90792750174518
62,"Population ages 05-09, male (% of male population)",6.96567673498918,6.89988550812073,6.80172062751769,6.68111044273381,6.57163210517521,6.47146987984739,6.36784709577269,6.25076089462665,6.11456912179338,5.97192521375068,5.86243588554068,5.8088906444596,5.80804694567017,5.86187679333718,5.96831798812739,6.09495076597675,6.20319506626247,6.30091953361484,6.38867823642575,6.44611591770155,6.45585208490714,6.4282969754302,6.38960604836999,6.33431447217142,6.23796929491885
63,"Population ages 0-14, male (% of male population)",20.3140729199457,20.2031018661127,20.0337940922746,19.8230421935055,19.5927891411451,19.3589121671289,19.146192418159,18.9333156987263,18.72941875485,18.5794280762296,18.4866818814878,18.4254702497015,18.3918286141641,18.3788292210156,18.3785567357691,18.3825109747056,18.3885205392681,18.4284959071862,18.5014257589066,18.5718512536111,18.5978896946438,18.556304381458,18.4643291845723,18.3321371833368,18.1261629032107
64,"Population ages 00-04, male (% of male population)",6.55822067441516,6.45558354059154,6.34466532042007,6.21914332851662,6.09069729366077,5.99678999213208,5.95812503274952,5.96737998482825,6.02451378047712,6.12908758803091,6.24894235566775,6.34636192719408,6.43170218976026,6.50443832729773,6.54305496696865,6.53039799807458,6.48136891946338,6.42104809218216,6.34464258444997,6.2411729308245,6.11970831649435,5.98636372776333,5.82065083278968,5.63764973749635,5.46575000497595
65,Women Business and the Law Index Score (scale 1-100),83.75,83.75,86.25,86.25,86.25,88.75,88.75,88.75,91.875,91.875,91.875,91.875,95.0,95.0,95.0,95.0,95.0,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5
